id_kit,timestamp,VWC_20cm_%,VWC_40cm_%,T_soil_C,SWT_20cm_cBar,SWT_40cm_cBar,temperatura_ambiente
KIT_001,2026-06-19 10:30:00,34.29,39.89,20.04,5.09,4.24,18.3
KIT_001,2026-06-19 10:31:00,35.39,40.34,20.12,5.14,3.79,17.97
KIT_001,2026-06-19 10:32:00,34.85,40.03,20.43,4.93,3.21,18.08
KIT_001,2026-06-19 10:33:00,34.49,40.49,20.23,5.04,3.46,18.22
KIT_001,2026-06-19 10:34:00,34.35,40.96,19.87,4.49,3.91,18.14
KIT_001,2026-06-19 10:35:00,34.77,40.07,20.56,4.46,3.46,18.16
KIT_001,2026-06-19 10:36:00,35.17,40.41,20.1,4.88,3.6,17.82
KIT_001,2026-06-19 10:37:00,34.82,39.8,20.39,4.43,3.81,18.36
KIT_001,2026-06-19 10:38:00,35.41,40.47,19.94,4.7,3.18,18.32
KIT_001,2026-06-19 10:39:00,34.39,40.07,19.72,4.97,3.68,18.46
KIT_001,2026-06-19 10:40:00,34.91,40.16,19.95,5.14,3.47,18.71
KIT_001,2026-06-19 10:41:00,34.49,40.02,19.61,4.73,3.38,18.58
KIT_001,2026-06-19 10:42:00,35.07,40.58,20.71,4.64,3.54,18.55
KIT_001,2026-06-19 10:43:00,35.27,40.67,20.36,4.89,3.46,18.4
KIT_001,2026-06-19 10:44:00,34.83,40.37,20.12,4.5,3.84,18.57
KIT_001,2026-06-19 10:45:00,34.08,40.1,20.38,4.67,4.02,18.68
KIT_001,2026-06-19 10:46:00,35.07,40.83,20.32,4.67,3.63,18.67
KIT_001,2026-06-19 10:47:00,35.17,40.12,20.39,4.62,3.57,18.64
KIT_001,2026-06-19 10:48:00,35.17,39.7,20.49,4.6,3.61,18.8
KIT_001,2026-06-19 10:49:00,35.48,40.48,20.18,4.33,3.43,18.75
KIT_001,2026-06-19 10:50:00,34.68,40.0,20.05,4.31,3.39,18.49
KIT_001,2026-06-19 10:51:00,35.31,40.63,20.37,4.26,3.29,18.28
KIT_001,2026-06-19 10:52:00,35.5,40.21,20.35,3.99,3.37,18.56
KIT_001,2026-06-19 10:53:00,34.48,40.5,20.2,4.44,4.11,19.0
KIT_001,2026-06-19 10:54:00,35.2,40.74,20.6,4.66,3.54,18.49
KIT_001,2026-06-19 10:55:00,34.9,39.95,20.05,4.72,3.0,18.29
KIT_001,2026-06-19 10:56:00,35.04,40.14,19.94,4.54,3.6,18.47
KIT_001,2026-06-19 10:57:00,35.17,40.29,20.19,4.48,3.37,18.44
KIT_001,2026-06-19 10:58:00,34.87,40.77,19.95,4.96,3.79,18.41
KIT_001,2026-06-19 10:59:00,34.79,40.11,20.17,5.01,3.78,18.57
KIT_001,2026-06-19 11:00:00,35.03,40.13,19.88,4.99,3.83,18.28
KIT_001,2026-06-19 11:01:00,34.62,40.45,19.95,5.46,3.82,18.48
KIT_001,2026-06-19 11:02:00,34.61,40.13,20.39,5.1,3.75,18.17
KIT_001,2026-06-19 11:03:00,35.22,40.35,19.91,5.13,3.5,18.46
KIT_001,2026-06-19 11:04:00,34.58,39.84,19.81,5.05,3.84,18.34
KIT_001,2026-06-19 11:05:00,35.21,40.98,20.19,4.71,4.11,18.24
KIT_001,2026-06-19 11:06:00,35.14,39.91,19.73,5.22,4.31,18.17
KIT_001,2026-06-19 11:07:00,34.37,40.23,19.78,4.98,3.8,18.51
KIT_001,2026-06-19 11:08:00,34.73,40.32,20.02,5.09,3.83,18.17
KIT_001,2026-06-19 11:09:00,35.39,40.91,20.07,5.38,3.99,17.66
KIT_001,2026-06-19 11:10:00,34.62,39.94,20.11,4.78,4.23,17.9
KIT_001,2026-06-19 11:11:00,34.8,40.94,19.7,4.25,3.74,17.74
KIT_001,2026-06-19 11:12:00,35.12,40.58,19.95,4.91,4.03,18.28
KIT_001,2026-06-19 11:13:00,35.23,40.49,19.72,4.78,3.65,18.05
KIT_001,2026-06-19 11:14:00,34.85,40.07,19.65,4.57,3.91,18.15
KIT_001,2026-06-19 11:15:00,34.71,40.55,19.97,4.87,4.03,17.35
KIT_001,2026-06-19 11:16:00,35.4,40.17,19.58,4.98,3.43,17.72
KIT_001,2026-06-19 11:17:00,35.49,40.78,19.7,4.56,3.58,17.01
KIT_001,2026-06-19 11:18:00,35.2,40.11,19.64,4.73,3.92,16.86
KIT_001,2026-06-19 11:19:00,34.87,40.38,19.35,5.19,3.8,17.07
KIT_001,2026-06-19 11:20:00,34.54,40.26,19.72,4.66,3.87,17.45
KIT_001,2026-06-19 11:21:00,34.51,40.14,19.59,4.87,3.78,16.73
KIT_001,2026-06-19 11:22:00,34.96,40.66,19.04,4.21,3.45,16.88
KIT_001,2026-06-19 11:23:00,34.91,40.61,19.46,4.51,4.05,17.08
KIT_001,2026-06-19 11:24:00,34.49,39.36,20.22,6.06,4.93,20.13
KIT_001,2026-06-19 11:25:00,34.22,38.47,20.59,6.33,4.16,20.46
KIT_001,2026-06-19 11:26:00,33.46,39.33,20.08,5.69,4.87,19.89
KIT_001,2026-06-19 11:27:00,34.35,39.76,20.29,6.05,4.85,19.76
KIT_001,2026-06-19 11:28:00,33.63,38.88,20.43,5.94,5.18,19.58
KIT_001,2026-06-19 11:29:00,33.84,39.59,20.37,6.27,4.89,19.75
KIT_001,2026-06-19 11:30:00,34.06,38.95,20.51,5.73,5.3,19.54
KIT_001,2026-06-19 11:31:00,34.66,38.62,20.05,6.15,5.19,19.35
KIT_001,2026-06-19 11:32:00,35.05,38.94,20.68,5.88,4.82,20.28
KIT_001,2026-06-19 11:33:00,34.17,39.35,20.46,6.1,5.05,19.78
KIT_001,2026-06-19 11:34:00,33.89,38.79,20.62,6.07,4.92,20.4
KIT_001,2026-06-19 11:35:00,34.15,38.86,20.56,6.0,5.15,19.62
KIT_001,2026-06-19 11:36:00,34.28,39.22,20.41,6.19,4.9,19.8
KIT_001,2026-06-19 11:37:00,33.87,39.04,20.19,6.08,5.11,19.79
KIT_001,2026-06-19 11:38:00,34.63,39.21,20.37,6.05,5.01,19.89
KIT_001,2026-06-19 11:39:00,34.09,39.11,20.83,6.0,5.04,20.35
KIT_001,2026-06-19 11:40:00,34.2,39.18,20.83,6.12,5.58,20.35
KIT_001,2026-06-19 11:41:00,34.27,38.9,20.46,6.16,4.97,20.5
KIT_001,2026-06-19 11:42:00,34.19,39.1,20.05,5.87,4.57,20.69
KIT_001,2026-06-19 11:43:00,34.35,38.75,20.6,6.03,5.3,20.71
KIT_001,2026-06-19 11:44:00,33.85,39.42,20.62,5.87,5.29,20.25
KIT_001,2026-06-19 11:45:00,33.89,38.83,20.67,6.07,4.58,20.46
KIT_001,2026-06-19 11:46:00,33.71,39.35,20.86,5.88,4.94,20.7
KIT_001,2026-06-19 11:47:00,34.27,38.93,20.96,6.18,5.26,21.68
KIT_001,2026-06-19 11:48:00,34.4,39.05,21.02,6.1,5.32,21.03
KIT_001,2026-06-19 11:49:00,34.3,38.83,20.95,5.65,5.22,20.94
KIT_001,2026-06-19 11:50:00,34.74,38.66,20.54,5.84,5.27,21.16
KIT_001,2026-06-19 11:51:00,34.17,38.43,20.86,5.95,5.06,20.93
KIT_001,2026-06-19 11:52:00,34.42,38.63,21.43,5.69,4.74,21.22
KIT_001,2026-06-19 11:53:00,33.81,38.83,21.08,5.51,5.89,21.48
KIT_001,2026-06-19 11:54:00,34.07,38.98,21.11,5.37,5.17,21.32
KIT_001,2026-06-19 11:55:00,34.43,39.22,21.08,5.89,5.42,21.04
KIT_001,2026-06-19 11:56:00,34.47,38.78,21.06,5.95,5.3,21.12
KIT_001,2026-06-19 11:57:00,34.05,38.65,20.47,5.71,5.53,20.97
KIT_001,2026-06-19 11:58:00,34.11,38.48,20.87,6.0,5.29,20.63
KIT_001,2026-06-19 11:59:00,33.58,39.05,20.88,5.1,5.27,20.73
KIT_001,2026-06-19 12:00:00,33.97,39.32,21.12,6.22,4.54,20.44
KIT_001,2026-06-19 12:01:00,34.39,39.29,20.84,5.89,4.95,20.39
KIT_001,2026-06-19 12:02:00,34.26,39.12,20.47,6.0,5.31,20.32
KIT_001,2026-06-19 12:03:00,34.21,39.09,20.86,5.93,5.25,20.76
KIT_001,2026-06-19 12:04:00,34.04,39.41,20.58,6.4,4.81,20.8
KIT_001,2026-06-19 12:05:00,34.02,39.0,20.51,5.78,4.65,20.07
KIT_001,2026-06-19 12:06:00,33.79,39.09,20.6,6.42,5.08,20.88
KIT_001,2026-06-19 12:07:00,34.27,38.8,20.89,6.15,4.32,20.22
KIT_001,2026-06-19 12:08:00,34.17,38.48,21.05,6.2,4.76,20.72
KIT_001,2026-06-19 12:09:00,34.2,38.68,20.91,5.96,5.49,20.62
KIT_001,2026-06-19 12:10:00,33.84,38.89,20.96,5.72,5.41,20.74
KIT_001,2026-06-19 12:11:00,33.27,38.9,20.94,6.28,5.16,20.32
KIT_001,2026-06-19 12:12:00,34.41,39.46,20.88,6.12,5.12,20.18
KIT_001,2026-06-19 12:13:00,33.86,38.91,21.01,6.38,4.55,20.46
KIT_001,2026-06-19 12:14:00,33.73,39.23,20.41,5.99,4.85,20.79
KIT_001,2026-06-19 12:15:00,34.25,38.75,20.97,5.94,4.97,21.32
KIT_001,2026-06-19 12:16:00,33.85,38.78,20.8,6.4,4.88,20.72
KIT_001,2026-06-19 12:17:00,34.33,38.48,21.3,6.54,4.98,21.09
KIT_001,2026-06-19 12:18:00,34.15,38.65,21.1,6.07,5.4,21.07
KIT_001,2026-06-19 12:19:00,34.15,39.03,21.2,5.89,4.94,21.4
KIT_001,2026-06-19 12:20:00,33.41,38.87,20.95,6.28,5.0,21.07
KIT_001,2026-06-19 12:21:00,34.29,39.15,21.51,6.03,5.28,22.07
KIT_001,2026-06-19 12:22:00,33.94,38.92,21.5,6.25,4.75,21.84
KIT_001,2026-06-19 12:23:00,33.69,38.76,21.54,6.04,4.9,22.21
KIT_001,2026-06-19 12:24:00,33.85,39.5,21.33,6.5,4.94,22.06
KIT_001,2026-06-19 12:25:00,33.16,38.84,21.33,6.0,5.13,22.14
KIT_001,2026-06-19 12:26:00,33.91,39.22,21.52,6.35,5.02,22.35
KIT_001,2026-06-19 12:27:00,33.39,38.75,21.33,6.17,5.02,22.07
KIT_001,2026-06-19 12:28:00,33.26,39.09,21.55,6.29,4.92,22.05
KIT_001,2026-06-19 12:29:00,33.19,39.16,21.03,6.32,4.81,21.79
KIT_001,2026-06-19 12:30:00,34.09,38.95,21.36,6.67,5.22,21.82
KIT_001,2026-06-19 12:31:00,33.47,38.18,21.81,6.77,4.98,21.68
KIT_001,2026-06-19 12:32:00,34.21,38.9,21.53,6.75,5.21,21.72
KIT_001,2026-06-19 12:33:00,33.47,39.27,21.47,6.64,4.77,22.19
KIT_001,2026-06-19 12:34:00,33.04,39.06,21.83,6.77,4.87,22.3
KIT_001,2026-06-19 12:35:00,33.25,39.03,20.95,6.92,5.01,21.48
KIT_001,2026-06-19 12:36:00,34.07,38.37,21.23,6.9,5.06,21.84
KIT_001,2026-06-19 12:37:00,33.59,38.66,21.3,5.96,5.31,21.6
KIT_001,2026-06-19 12:38:00,33.45,38.99,21.54,6.54,5.04,21.98
KIT_001,2026-06-19 12:39:00,33.7,38.98,21.53,6.52,5.36,21.61
KIT_001,2026-06-19 12:40:00,33.82,39.22,21.16,6.71,5.3,21.52
KIT_001,2026-06-19 12:41:00,34.04,38.8,21.52,6.5,5.2,21.28
KIT_001,2026-06-19 12:42:00,34.15,38.96,21.22,6.66,5.02,21.03
KIT_001,2026-06-19 12:43:00,33.52,38.83,21.53,6.18,5.47,21.54
KIT_001,2026-06-19 12:44:00,33.19,38.52,21.06,6.49,5.08,21.39
KIT_001,2026-06-19 12:45:00,33.5,38.13,21.29,6.64,5.27,21.49
KIT_001,2026-06-19 12:46:00,33.73,38.93,21.25,6.04,5.22,21.33
KIT_001,2026-06-19 12:47:00,33.29,38.85,21.6,7.04,5.15,21.54
KIT_001,2026-06-19 12:48:00,33.29,38.6,21.33,6.7,5.07,21.87
KIT_001,2026-06-19 12:49:00,33.74,38.29,21.47,6.4,4.92,22.01
KIT_001,2026-06-19 12:50:00,33.59,38.95,21.62,6.19,4.69,21.56
KIT_001,2026-06-19 12:51:00,33.61,38.68,21.67,6.35,5.41,21.79
KIT_001,2026-06-19 12:52:00,33.33,38.92,21.78,6.41,4.9,21.69
KIT_001,2026-06-19 12:53:00,33.51,39.3,21.68,6.49,4.95,22.18
KIT_001,2026-06-19 12:54:00,33.26,38.09,21.6,6.76,4.92,22.44
KIT_001,2026-06-19 12:55:00,33.89,38.53,21.6,6.3,5.23,22.11
KIT_001,2026-06-19 12:56:00,33.94,38.68,21.67,6.59,5.45,21.98
KIT_001,2026-06-19 12:57:00,32.92,39.18,21.7,6.17,5.01,22.02
KIT_001,2026-06-19 12:58:00,33.24,38.26,21.61,6.42,4.93,22.64
KIT_001,2026-06-19 12:59:00,33.04,39.34,21.63,6.66,4.7,22.32
KIT_001,2026-06-19 13:00:00,33.33,38.8,21.32,6.77,4.63,22.17
KIT_001,2026-06-19 13:01:00,33.53,38.74,21.74,6.45,4.55,22.03
KIT_001,2026-06-19 13:02:00,33.05,38.71,21.64,6.57,4.8,21.9
KIT_001,2026-06-19 13:03:00,33.23,38.64,21.79,7.08,4.48,21.64
KIT_001,2026-06-19 13:04:00,33.2,39.09,21.58,7.04,5.28,21.56
KIT_001,2026-06-19 13:05:00,33.61,38.46,21.25,6.78,5.11,21.71
KIT_001,2026-06-19 13:06:00,33.55,38.89,21.54,6.15,4.94,21.64
KIT_001,2026-06-19 13:07:00,33.26,38.67,21.59,7.32,5.28,21.75
KIT_001,2026-06-19 13:08:00,33.56,38.56,21.79,6.67,4.73,21.91
KIT_001,2026-06-19 13:09:00,33.29,39.57,21.24,6.58,4.8,21.95
KIT_001,2026-06-19 13:10:00,33.38,38.92,21.68,6.51,4.51,21.83
KIT_001,2026-06-19 13:11:00,34.04,38.98,21.79,6.71,5.19,22.13
KIT_001,2026-06-19 13:12:00,33.92,39.14,21.57,6.69,4.79,21.99
KIT_001,2026-06-19 13:13:00,32.98,38.37,21.73,6.82,5.0,22.11
KIT_001,2026-06-19 13:14:00,33.71,39.33,21.6,6.33,5.24,21.9
KIT_001,2026-06-19 13:15:00,33.7,38.04,21.62,6.51,5.37,22.33
KIT_001,2026-06-19 13:16:00,33.0,38.56,21.71,7.13,5.07,22.09
KIT_001,2026-06-19 13:17:00,33.68,38.64,21.69,6.72,5.21,22.7
KIT_001,2026-06-19 13:18:00,33.93,38.95,22.0,6.65,4.93,22.32
KIT_001,2026-06-19 13:19:00,32.99,38.83,21.75,6.49,5.62,22.42
KIT_001,2026-06-19 13:20:00,33.05,38.71,21.75,6.88,5.2,22.66
KIT_001,2026-06-19 13:21:00,33.72,38.75,22.31,7.05,5.3,22.79
KIT_001,2026-06-19 13:22:00,33.45,38.45,22.19,7.04,5.22,22.89
KIT_001,2026-06-19 13:23:00,33.54,38.29,21.65,6.79,5.67,23.18
KIT_001,2026-06-19 13:24:00,33.46,38.95,21.91,6.98,5.46,22.97
KIT_001,2026-06-19 13:25:00,33.47,38.93,22.07,7.31,5.62,22.67
KIT_001,2026-06-19 13:26:00,32.87,39.19,22.05,7.17,5.54,22.44
KIT_001,2026-06-19 13:27:00,33.7,38.47,21.64,6.71,5.42,22.43
KIT_001,2026-06-19 13:28:00,33.74,38.91,22.14,6.27,5.73,22.72
KIT_001,2026-06-19 13:29:00,33.24,38.6,22.03,6.98,5.61,21.88
KIT_001,2026-06-19 13:30:00,33.31,39.04,21.92,7.11,5.3,21.91
KIT_001,2026-06-19 13:31:00,32.78,38.98,22.06,6.65,5.32,21.95
KIT_001,2026-06-19 13:32:00,33.5,38.73,21.84,6.92,5.62,21.68
KIT_001,2026-06-19 13:33:00,33.51,38.56,21.8,6.86,5.83,21.67
KIT_001,2026-06-19 13:34:00,33.29,38.94,21.98,6.96,6.04,22.11
KIT_001,2026-06-19 13:35:00,33.7,38.83,21.91,6.83,5.16,21.62
KIT_001,2026-06-19 13:36:00,33.18,38.42,21.54,7.33,5.59,21.84
KIT_001,2026-06-19 13:37:00,33.48,38.22,21.86,7.08,5.68,21.36
KIT_001,2026-06-19 13:38:00,32.92,38.52,21.62,6.86,5.61,21.53
KIT_001,2026-06-19 13:39:00,33.26,39.05,21.87,7.35,5.76,22.08
KIT_001,2026-06-19 13:40:00,33.2,38.93,21.89,6.84,5.65,22.3
KIT_001,2026-06-19 13:41:00,33.33,38.25,21.53,7.52,5.22,21.98
KIT_001,2026-06-19 13:42:00,33.12,38.22,21.81,7.48,5.18,21.88
KIT_001,2026-06-19 13:43:00,33.19,38.94,21.9,7.62,5.49,22.12
KIT_001,2026-06-19 13:44:00,33.52,38.21,21.78,7.27,5.64,21.39
KIT_001,2026-06-19 13:45:00,33.09,38.7,21.98,7.15,5.43,22.19
KIT_001,2026-06-19 13:46:00,32.7,38.36,22.12,7.26,5.0,21.98
KIT_001,2026-06-19 13:47:00,33.89,39.03,22.0,7.17,5.13,22.54
KIT_001,2026-06-19 13:48:00,33.78,38.31,22.09,6.99,5.56,21.89
KIT_001,2026-06-19 13:49:00,32.86,38.88,22.37,6.98,5.3,22.39
KIT_001,2026-06-19 13:50:00,33.57,38.59,22.23,6.99,5.42,22.63
KIT_001,2026-06-19 13:51:00,33.17,38.61,22.23,6.75,5.66,22.56
KIT_001,2026-06-19 13:52:00,33.46,37.94,22.04,7.18,5.09,22.75
KIT_001,2026-06-19 13:53:00,33.49,37.87,22.41,6.95,5.29,23.18
KIT_001,2026-06-19 13:54:00,33.32,38.46,22.39,6.85,5.26,23.05
KIT_001,2026-06-19 13:55:00,33.12,38.6,22.58,6.65,5.48,22.81
KIT_001,2026-06-19 13:56:00,33.14,38.19,22.34,6.64,5.59,23.28
KIT_001,2026-06-19 13:57:00,33.05,38.2,21.97,7.42,5.03,23.1
KIT_001,2026-06-19 13:58:00,33.07,38.7,21.99,6.78,5.4,23.1
KIT_001,2026-06-19 13:59:00,33.33,38.7,22.48,7.09,5.63,22.8
KIT_001,2026-06-19 14:00:00,33.09,38.49,22.22,6.98,4.95,22.38
KIT_001,2026-06-19 14:01:00,33.57,38.76,22.43,6.24,5.4,22.79
KIT_001,2026-06-19 14:02:00,33.84,38.18,22.37,7.39,5.12,22.76
KIT_001,2026-06-19 14:03:00,33.11,38.42,22.31,7.11,5.27,22.85
KIT_001,2026-06-19 14:04:00,33.38,39.02,22.33,6.75,4.8,22.79
KIT_001,2026-06-19 14:05:00,33.47,38.55,22.23,6.96,5.8,23.14
KIT_001,2026-06-19 14:06:00,33.46,38.56,22.44,6.71,5.39,23.45
KIT_001,2026-06-19 14:07:00,33.31,39.21,22.38,7.48,5.3,23.61
KIT_001,2026-06-19 14:08:00,33.54,38.1,22.47,6.82,5.6,23.66
KIT_001,2026-06-19 14:09:00,33.44,38.75,22.53,6.94,5.28,23.34
KIT_001,2026-06-19 14:10:00,32.84,39.01,22.6,6.92,5.28,23.69
KIT_001,2026-06-19 14:11:00,33.57,38.41,22.88,7.15,5.97,24.18
KIT_001,2026-06-19 14:12:00,33.57,38.76,22.72,7.5,6.07,23.5
KIT_001,2026-06-19 14:13:00,32.99,38.21,23.0,7.63,5.49,24.35
KIT_001,2026-06-19 14:14:00,33.26,38.29,23.15,7.11,5.93,23.87
KIT_001,2026-06-19 14:15:00,33.49,38.62,22.99,7.32,5.71,24.14
KIT_001,2026-06-19 14:16:00,33.18,38.75,22.91,7.25,5.22,24.11
KIT_001,2026-06-19 14:17:00,33.63,38.85,22.86,7.0,5.3,24.0
KIT_001,2026-06-19 14:18:00,34.09,38.99,22.95,7.86,5.88,24.46
KIT_001,2026-06-19 14:19:00,32.99,38.5,22.78,7.61,5.1,23.77
KIT_001,2026-06-19 14:20:00,32.78,38.88,22.94,7.32,5.98,23.38
KIT_001,2026-06-19 14:21:00,33.38,38.43,22.85,7.68,5.23,23.82
KIT_001,2026-06-19 14:22:00,33.53,38.8,22.64,7.6,5.73,23.63
KIT_001,2026-06-19 14:23:00,33.2,38.6,22.88,7.33,5.21,23.76
KIT_001,2026-06-19 14:24:00,33.79,38.67,22.7,7.4,5.45,23.79
KIT_001,2026-06-19 14:25:00,32.8,38.66,22.66,7.69,5.62,23.55
KIT_001,2026-06-19 14:26:00,33.51,38.05,22.59,7.06,5.65,23.66
KIT_001,2026-06-19 14:27:00,33.04,38.18,22.72,7.71,5.18,23.58
KIT_001,2026-06-19 14:28:00,33.85,38.55,22.89,7.22,5.14,23.98
KIT_001,2026-06-19 14:29:00,33.94,38.0,22.87,7.65,5.36,23.43
KIT_001,2026-06-19 14:30:00,32.96,38.75,22.76,7.26,5.08,23.34
KIT_001,2026-06-19 14:31:00,33.03,38.76,22.81,7.33,5.49,23.73
KIT_001,2026-06-19 14:32:00,33.52,38.59,22.95,7.23,5.25,23.26
KIT_001,2026-06-19 14:33:00,33.07,38.15,22.67,7.1,5.75,23.59
KIT_001,2026-06-19 14:34:00,33.18,38.89,22.48,7.15,5.37,23.44
KIT_001,2026-06-19 14:35:00,33.2,39.07,23.05,7.56,5.1,23.66
KIT_001,2026-06-19 14:36:00,32.51,38.49,22.77,6.63,5.92,24.51
KIT_001,2026-06-19 14:37:00,33.17,38.58,22.82,6.9,5.65,24.42
KIT_001,2026-06-19 14:38:00,32.93,38.47,22.68,7.02,5.64,24.57
KIT_001,2026-06-19 14:39:00,32.99,38.55,23.24,6.93,5.93,24.66
KIT_001,2026-06-19 14:40:00,33.66,38.34,22.89,7.57,5.91,24.57
KIT_001,2026-06-19 14:41:00,32.71,38.34,23.15,7.51,5.53,25.02
KIT_001,2026-06-19 14:42:00,33.43,38.61,23.51,7.34,5.64,25.31
KIT_001,2026-06-19 14:43:00,33.04,39.02,23.62,7.02,5.5,25.42
KIT_001,2026-06-19 14:44:00,33.03,37.88,23.43,7.51,5.44,25.6
KIT_001,2026-06-19 14:45:00,33.39,38.28,23.51,6.77,5.94,25.39
KIT_001,2026-06-19 14:46:00,33.21,37.96,23.33,7.7,5.88,25.47
KIT_001,2026-06-19 14:47:00,33.27,38.8,23.37,6.98,5.95,25.19
KIT_001,2026-06-19 14:48:00,33.39,38.16,23.5,7.08,6.07,25.41
KIT_001,2026-06-19 14:49:00,32.92,37.91,23.32,7.03,5.92,24.64
KIT_001,2026-06-19 14:50:00,32.8,38.54,23.34,6.86,5.93,25.4
KIT_001,2026-06-19 14:51:00,32.62,38.88,23.07,7.61,5.18,24.64
KIT_001,2026-06-19 14:52:00,32.69,38.56,23.56,7.31,5.61,24.62
KIT_001,2026-06-19 14:53:00,33.99,38.43,23.41,7.41,5.91,24.9
KIT_001,2026-06-19 14:54:00,33.38,38.5,23.44,6.79,5.36,24.85
KIT_001,2026-06-19 14:55:00,32.48,38.8,23.56,7.14,5.67,25.27
KIT_001,2026-06-19 14:56:00,32.5,38.11,23.16,7.21,5.78,24.87
KIT_001,2026-06-19 14:57:00,33.14,38.33,23.27,7.14,5.75,24.83
KIT_001,2026-06-19 14:58:00,33.18,38.23,22.99,6.77,5.73,24.93
KIT_001,2026-06-19 14:59:00,33.19,38.01,24.02,7.32,5.79,25.32
KIT_001,2026-06-19 15:00:00,32.92,38.26,23.38,7.07,5.68,25.57
KIT_001,2026-06-19 15:01:00,32.98,38.68,23.64,6.79,5.27,24.96
KIT_001,2026-06-19 15:02:00,33.15,38.52,23.21,6.56,5.76,25.19
KIT_001,2026-06-19 15:03:00,33.08,38.54,23.68,7.16,5.7,25.07
KIT_001,2026-06-19 15:04:00,32.28,38.38,23.87,7.61,5.27,25.11
KIT_001,2026-06-19 15:05:00,32.98,38.5,23.46,6.76,5.99,25.53
KIT_001,2026-06-19 15:06:00,32.77,38.1,23.25,7.07,5.79,24.75
KIT_001,2026-06-19 15:07:00,33.13,38.25,23.4,7.33,5.33,24.32
KIT_001,2026-06-19 15:08:00,34.11,38.4,22.96,6.75,5.48,24.91
KIT_001,2026-06-19 15:09:00,33.2,38.42,23.37,6.96,5.56,25.06
KIT_001,2026-06-19 15:10:00,32.96,38.44,23.52,6.88,5.57,24.74
KIT_001,2026-06-19 15:11:00,33.4,38.3,23.32,7.36,5.8,24.73
KIT_001,2026-06-19 15:12:00,33.24,38.23,23.25,7.46,5.5,24.72
KIT_001,2026-06-19 15:13:00,33.23,39.29,23.39,7.18,6.04,24.48
KIT_001,2026-06-19 15:14:00,33.29,38.61,23.38,6.95,6.03,24.52
KIT_001,2026-06-19 15:15:00,33.83,38.47,22.96,7.01,5.85,24.59
KIT_001,2026-06-19 15:16:00,32.74,38.28,23.35,6.91,5.64,24.05
KIT_001,2026-06-19 15:17:00,33.33,38.22,23.85,6.78,5.79,24.64
KIT_001,2026-06-19 15:18:00,32.86,38.32,23.13,6.96,5.41,24.3
KIT_001,2026-06-19 15:19:00,33.41,38.46,23.42,7.08,5.23,24.76
KIT_001,2026-06-19 15:20:00,32.92,37.81,23.86,7.02,5.64,24.72
KIT_001,2026-06-19 15:21:00,33.12,37.91,23.73,6.85,5.35,25.18
KIT_001,2026-06-19 15:22:00,33.19,38.2,23.44,6.82,5.02,25.06
KIT_001,2026-06-19 15:23:00,33.66,38.46,23.62,6.74,5.02,25.2
KIT_001,2026-06-19 15:24:00,33.67,38.33,23.61,6.4,4.87,25.11
KIT_001,2026-06-19 15:25:00,32.91,38.83,23.49,6.78,5.62,25.49
KIT_001,2026-06-19 15:26:00,33.36,37.94,23.66,6.61,5.19,24.89
KIT_001,2026-06-19 15:27:00,33.08,38.15,23.64,6.44,5.3,25.13
KIT_001,2026-06-19 15:28:00,32.89,38.82,23.75,6.89,5.51,25.74
KIT_001,2026-06-19 15:29:00,33.24,38.39,23.61,6.66,5.09,25.37
KIT_001,2026-06-19 15:30:00,33.21,38.61,23.53,6.89,5.74,25.01
KIT_001,2026-06-19 15:31:00,34.16,38.95,23.81,7.06,5.38,25.97
KIT_001,2026-06-19 15:32:00,33.45,38.12,24.19,6.63,6.06,25.94
KIT_001,2026-06-19 15:33:00,32.81,38.29,23.9,6.91,5.59,25.91
KIT_001,2026-06-19 15:34:00,33.09,38.23,23.84,6.46,6.0,25.82
KIT_001,2026-06-19 15:35:00,33.63,37.72,24.04,7.33,5.09,26.15
KIT_001,2026-06-19 15:36:00,33.98,38.21,23.84,6.64,5.4,25.99
KIT_001,2026-06-19 15:37:00,32.67,38.57,24.23,6.88,5.6,26.0
KIT_001,2026-06-19 15:38:00,32.55,38.47,23.83,7.38,5.14,25.72
KIT_001,2026-06-19 15:39:00,33.84,38.49,23.96,7.02,5.78,25.52
KIT_001,2026-06-19 15:40:00,33.31,38.19,23.65,6.81,5.68,25.32
KIT_001,2026-06-19 15:41:00,32.85,38.11,23.88,7.32,5.33,25.04
KIT_001,2026-06-19 15:42:00,33.32,38.68,23.81,7.35,5.55,25.42
KIT_001,2026-06-19 15:43:00,32.19,38.15,23.73,7.05,5.73,25.38
KIT_001,2026-06-19 15:44:00,33.09,38.39,23.62,7.11,4.98,25.09
KIT_001,2026-06-19 15:45:00,33.19,38.34,23.64,7.16,5.18,25.45
KIT_001,2026-06-19 15:46:00,33.39,38.71,23.88,7.24,5.41,25.33
KIT_001,2026-06-19 15:47:00,32.7,38.56,24.0,6.85,5.49,25.75
KIT_001,2026-06-19 15:48:00,33.07,37.86,23.89,7.31,5.46,25.43
KIT_001,2026-06-19 15:49:00,32.71,37.88,24.03,7.83,5.68,25.5
KIT_001,2026-06-19 15:50:00,33.11,38.4,24.01,7.18,5.57,25.82
KIT_001,2026-06-19 15:51:00,32.69,38.2,24.09,7.29,5.61,26.21
KIT_001,2026-06-19 15:52:00,32.85,38.07,24.08,7.17,5.08,25.83
